"enter" "exit" "position" "id" "zone" "name"
10150 8915 18.7375131669128 57 5 "Dagenham Heathway "
9645 9368 18.7375131669128 57 5 "Dagenham Heathway "
9060 9577 18.7375131669128 57 5 "Dagenham Heathway "
10596 8810 18.7375131669128 57 5 "Dagenham Heathway "
10716 7811 18.7375131669128 57 5 "Dagenham Heathway "
10970 8126 18.7375131669128 57 5 "Dagenham Heathway "
10840 7694 18.7375131669128 57 5 "Dagenham Heathway "
4488 3229 19.0873500507354 58 6 "Debden "
4961 3426 19.0873500507354 58 6 "Debden "
4544 3646 19.0873500507354 58 6 "Debden "
5013 3490 19.0873500507354 58 6 "Debden "
4060 3602 19.0873500507354 58 6 "Debden "
4283 3777 19.0873500507354 58 6 "Debden "
5007 3460 19.0873500507354 58 6 "Debden "
4264 4025 19.0873500507354 58 6 "Debden "
4727 3545 19.0873500507354 58 6 "Debden "
4777 3234 19.0873500507354 58 6 "Debden "
6054 2596 8.35785275372657 59 3 "Dollis Hill "
6288 2814 8.35785275372657 59 3 "Dollis Hill "
6287 2814 8.35785275372657 59 3 "Dollis Hill "
6303 2627 8.35785275372657 59 3 "Dollis Hill "
6363 2585 8.35785275372657 59 3 "Dollis Hill "
5878 2529 8.35785275372657 59 3 "Dollis Hill "
6358 2774 8.35785275372657 59 3 "Dollis Hill "
6182 2403 8.35785275372657 59 3 "Dollis Hill "
6231 2737 8.35785275372657 59 3 "Dollis Hill "
5947 2547 8.35785275372657 59 3 "Dollis Hill "
26387 24810 12.5291541217426 61 3 "Ealing Broadway "
27241 25315 12.5291541217426 61 3 "Ealing Broadway "
26913 25408 12.5291541217426 61 3 "Ealing Broadway "
27245 25485 12.5291541217426 61 3 "Ealing Broadway "
27051 25060 12.5291541217426 61 3 "Ealing Broadway "
25545 24162 12.5291541217426 61 3 "Ealing Broadway "
26938 25183 12.5291541217426 61 3 "Ealing Broadway "
25802 24341 12.5291541217426 61 3 "Ealing Broadway "
26665 25053 12.5291541217426 61 3 "Ealing Broadway "
26741 24735 12.5291541217426 61 3 "Ealing Broadway "
5924 4832 11.6119328078264 62 3 "Ealing Common "
5788 5541 11.6119328078264 62 3 "Ealing Common "
6077 5069 11.6119328078264 62 3 "Ealing Common "
6331 5019 11.6119328078264 62 3 "Ealing Common "
6059 5290 11.6119328078264 62 3 "Ealing Common "
5917 4728 11.6119328078264 62 3 "Ealing Common "
6092 4946 11.6119328078264 62 3 "Ealing Common "
5298 5428 11.6119328078264 62 3 "Ealing Common "
6094 4853 11.6119328078264 62 3 "Ealing Common "
5505 5685 11.6119328078264 62 3 "Ealing Common "
29370 28128 6.65637929251341 63 1 "Earls Court "
30999 30789 6.65637929251341 63 1 "Earls Court "
31086 30789 6.65637929251341 63 1 "Earls Court "
31411 29999 6.65637929251341 63 1 "Earls Court "
32353 31595 6.65637929251341 63 1 "Earls Court "
29181 26615 6.65637929251341 63 1 "Earls Court "
30630 29393 6.65637929251341 63 1 "Earls Court "
31281 29704 6.65637929251341 63 1 "Earls Court "
31048 30106 6.65637929251341 63 1 "Earls Court "
31871 31308 6.65637929251341 63 1 "Earls Court "
5798 5921 8.83192668403493 64 2 "East Acton "
5989 6202 8.83192668403493 64 2 "East Acton "
6040 6187 8.83192668403493 64 2 "East Acton "
6220 6287 8.83192668403493 64 2 "East Acton "
6093 5865 8.83192668403493 64 2 "East Acton "
5864 6005 8.83192668403493 64 2 "East Acton "
6170 6263 8.83192668403493 64 2 "East Acton "
6094 6101 8.83192668403493 64 2 "East Acton "
6152 6181 8.83192668403493 64 2 "East Acton "
6209 5848 8.83192668403493 64 2 "East Acton "
4638 4241 19.6269747590914 65 5 "Eastcote "
4849 4395 19.6269747590914 65 5 "Eastcote "
4932 4520 19.6269747590914 65 5 "Eastcote "
5026 4480 19.6269747590914 65 5 "Eastcote "
4908 4308 19.6269747590914 65 5 "Eastcote "
4603 4154 19.6269747590914 65 5 "Eastcote "
4886 3947 19.6269747590914 65 5 "Eastcote "
4587 4196 19.6269747590914 65 5 "Eastcote "
4824 4381 19.6269747590914 65 5 "Eastcote "
4721 4241 19.6269747590914 65 5 "Eastcote "
12293 9924 6.87027976079551 66 3 "East Finchley "
12404 10814 6.87027976079551 66 3 "East Finchley "
12894 8440 6.87027976079551 66 3 "East Finchley "
12086 11445 6.87027976079551 66 3 "East Finchley "
13018 10051 6.87027976079551 66 3 "East Finchley "
12129 9752 6.87027976079551 66 3 "East Finchley "
12774 10213 6.87027976079551 66 3 "East Finchley "
12747 10188 6.87027976079551 66 3 "East Finchley "
12922 10281 6.87027976079551 66 3 "East Finchley "
12928 9648 6.87027976079551 66 3 "East Finchley "
22772 22587 12.0866308566582 67 3 "East Ham "
22839 22989 12.0866308566582 67 3 "East Ham "
23164 23063 12.0866308566582 67 3 "East Ham "
23088 22865 12.0866308566582 67 3 "East Ham "
23173 22520 12.0866308566582 67 3 "East Ham "
22588 22553 12.0866308566582 67 3 "East Ham "
23519 23053 12.0866308566582 67 3 "East Ham "
23090 22896 12.0866308566582 67 3 "East Ham "
23515 23176 12.0866308566582 67 3 "East Ham "
23127 22643 12.0866308566582 67 3 "East Ham "
9407 8427 10.070381474756 68 2 "East Putney "
9140 8881 10.070381474756 68 2 "East Putney "
9792 8846 10.070381474756 68 2 "East Putney "
9794 8618 10.070381474756 68 2 "East Putney "
10062 8254 10.070381474756 68 2 "East Putney "
9246 7862 10.070381474756 68 2 "East Putney "
9772 8622 10.070381474756 68 2 "East Putney "
10019 8545 10.070381474756 68 2 "East Putney "
9737 8718 10.070381474756 68 2 "East Putney "
9620 7840 10.070381474756 68 2 "East Putney "
8075 6333 14.0007826070518 69 5 "Edgware "
7318 7372 14.0007826070518 69 5 "Edgware "
8208 6438 14.0007826070518 69 5 "Edgware "
8362 6455 14.0007826070518 69 5 "Edgware "
6493 7738 14.0007826070518 69 5 "Edgware "
6445 7579 14.0007826070518 69 5 "Edgware "
7621 7132 14.0007826070518 69 5 "Edgware "
8006 6317 14.0007826070518 69 5 "Edgware "
8238 6260 14.0007826070518 69 5 "Edgware "
8198 6281 14.0007826070518 69 5 "Edgware "
11094 10725 14.0007826070518 70 1 "Edgware Road C&H "
11401 10471 14.0007826070518 70 1 "Edgware Road C&H "
11453 11076 14.0007826070518 70 1 "Edgware Road C&H "
11899 11451 14.0007826070518 70 1 "Edgware Road C&H "
11674 10958 14.0007826070518 70 1 "Edgware Road C&H "
10630 10233 14.0007826070518 70 1 "Edgware Road C&H "
12685 11562 14.0007826070518 70 1 "Edgware Road C&H "
11977 11024 14.0007826070518 70 1 "Edgware Road C&H "
11397 11151 14.0007826070518 70 1 "Edgware Road C&H "
11554 11105 14.0007826070518 70 1 "Edgware Road C&H "
29721 27643 4.17949717466895 71 1 "Elephant & Castle "
30837 29869 4.17949717466895 71 1 "Elephant & Castle "
30482 28661 4.17949717466895 71 1 "Elephant & Castle "
26758 29153 4.17949717466895 71 1 "Elephant & Castle "
25330 29130 4.17949717466895 71 1 "Elephant & Castle "
29669 27519 4.17949717466895 71 1 "Elephant & Castle "
31192 28698 4.17949717466895 71 1 "Elephant & Castle "
30706 29063 4.17949717466895 71 1 "Elephant & Castle "
31362 29030 4.17949717466895 71 1 "Elephant & Castle "
30798 28801 4.17949717466895 71 1 "Elephant & Castle "
5277 4325 22.2220972067119 72 6 "Elm Park "
5197 4812 22.2220972067119 72 6 "Elm Park "
5466 4419 22.2220972067119 72 6 "Elm Park "
5536 4497 22.2220972067119 72 6 "Elm Park "
5350 4271 22.2220972067119 72 6 "Elm Park "
5245 4258 22.2220972067119 72 6 "Elm Park "
5470 4612 22.2220972067119 72 6 "Elm Park "
5482 4440 22.2220972067119 72 6 "Elm Park "
5573 4621 22.2220972067119 72 6 "Elm Park "
5430 4246 22.2220972067119 72 6 "Elm Park "
5135 3515 24.4000405731953 73 6 "Epping "
5157 3591 24.4000405731953 73 6 "Epping "
5208 3688 24.4000405731953 73 6 "Epping "
5257 3767 24.4000405731953 73 6 "Epping "
5079 3453 24.4000405731953 73 6 "Epping "
4992 3394 24.4000405731953 73 6 "Epping "
5131 3666 24.4000405731953 73 6 "Epping "
5130 3664 24.4000405731953 73 6 "Epping "
0 0 24.4000405731953 73 6 "Epping "
0 0 24.4000405731953 73 6 "Epping "
18717 15775 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18834 16019 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18701 16243 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18328 13255 14.0442206643095 74 4 "Woolwich Arsenal DLR "
17976 15413 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18309 15585 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18949 16032 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18411 15650 14.0442206643095 74 4 "Woolwich Arsenal DLR "
18924 15907 14.0442206643095 74 4 "Woolwich Arsenal DLR "
19289 16130 14.0442206643095 74 4 "Woolwich Arsenal DLR "
59095 58373 0.762265706451022 75 1 "Euston LU "
62759 63412 0.762265706451022 75 1 "Euston LU "
60645 50790 0.762265706451022 75 1 "Euston LU "
63142 65244 0.762265706451022 75 1 "Euston LU "
65686 68907 0.762265706451022 75 1 "Euston LU "
59653 59444 0.762265706451022 75 1 "Euston LU "
63775 63102 0.762265706451022 75 1 "Euston LU "
64945 64951 0.762265706451022 75 1 "Euston LU "
65125 65955 0.762265706451022 75 1 "Euston LU "
67002 69509 0.762265706451022 75 1 "Euston LU "
24895 24806 0.762265706451022 76 1 "Euston Square "
25804 22707 0.762265706451022 76 1 "Euston Square "
26135 26561 0.762265706451022 76 1 "Euston Square "
26528 27159 0.762265706451022 76 1 "Euston Square "
24365 25564 0.762265706451022 76 1 "Euston Square "
24216 24217 0.762265706451022 76 1 "Euston Square "
26101 26246 0.762265706451022 76 1 "Euston Square "
26256 27092 0.762265706451022 76 1 "Euston Square "
26713 26925 0.762265706451022 76 1 "Euston Square "
24287 25487 0.762265706451022 76 1 "Euston Square "
1923 1705 16.4233553405765 77 4 "Fairlop "
2026 1880 16.4233553405765 77 4 "Fairlop "
1927 1772 16.4233553405765 77 4 "Fairlop "
1913 1787 16.4233553405765 77 4 "Fairlop "
1848 1634 16.4233553405765 77 4 "Fairlop "
1890 1749 16.4233553405765 77 4 "Fairlop "
1937 1842 16.4233553405765 77 4 "Fairlop "
1905 1726 16.4233553405765 77 4 "Fairlop "
1857 1771 16.4233553405765 77 4 "Fairlop "
1908 1767 16.4233553405765 77 4 "Fairlop "
41695 41721 1.7410668491621 78 1 "Farringdon "
43801 39646 1.7410668491621 78 1 "Farringdon "
44546 44065 1.7410668491621 78 1 "Farringdon "
44468 43806 1.7410668491621 78 1 "Farringdon "
42466 43053 1.7410668491621 78 1 "Farringdon "
39766 38561 1.7410668491621 78 1 "Farringdon "
43955 42795 1.7410668491621 78 1 "Farringdon "
44674 44282 1.7410668491621 78 1 "Farringdon "
44752 43975 1.7410668491621 78 1 "Farringdon "
41086 39787 1.7410668491621 78 1 "Farringdon "
4849 4694 9.18208948360581 79 4 "Finchley Central "
4999 4716 9.18208948360581 79 4 "Finchley Central "
5146 4946 9.18208948360581 79 4 "Finchley Central "
5213 5060 9.18208948360581 79 4 "Finchley Central "
5259 4869 9.18208948360581 79 4 "Finchley Central "
4945 4726 9.18208948360581 79 4 "Finchley Central "
5120 4961 9.18208948360581 79 4 "Finchley Central "
5068 4828 9.18208948360581 79 4 "Finchley Central "
5142 4956 9.18208948360581 79 4 "Finchley Central "
5221 4869 9.18208948360581 79 4 "Finchley Central "
15120 14762 4.343977317231 80 2 "Finchley Road "
15765 15270 4.343977317231 80 2 "Finchley Road "
15946 15492 4.343977317231 80 2 "Finchley Road "
16153 15332 4.343977317231 80 2 "Finchley Road "
15979 15164 4.343977317231 80 2 "Finchley Road "
14614 14556 4.343977317231 80 2 "Finchley Road "
15417 15112 4.343977317231 80 2 "Finchley Road "
14851 14128 4.343977317231 80 2 "Finchley Road "
15295 14623 4.343977317231 80 2 "Finchley Road "
15113 14343 4.343977317231 80 2 "Finchley Road "
14660 15262 7.58554560506132 82 2 "Fulham Broadway "
15724 16063 7.58554560506132 82 2 "Fulham Broadway "
16090 16671 7.58554560506132 82 2 "Fulham Broadway "
16835 17339 7.58554560506132 82 2 "Fulham Broadway "
16565 16968 7.58554560506132 82 2 "Fulham Broadway "
14526 15177 7.58554560506132 82 2 "Fulham Broadway "
15413 16065 7.58554560506132 82 2 "Fulham Broadway "
16211 16629 7.58554560506132 82 2 "Fulham Broadway "
16253 16657 7.58554560506132 82 2 "Fulham Broadway "
15854 16030 7.58554560506132 82 2 "Fulham Broadway "
10265 9998 14.0222205519815 83 4 "Gants Hill "
10771 10446 14.0222205519815 83 4 "Gants Hill "
10871 10434 14.0222205519815 83 4 "Gants Hill "
10885 10484 14.0222205519815 83 4 "Gants Hill "
10501 9985 14.0222205519815 83 4 "Gants Hill "
10350 10062 14.0222205519815 83 4 "Gants Hill "
11523 10655 14.0222205519815 83 4 "Gants Hill "
10743 10198 14.0222205519815 83 4 "Gants Hill "
10581 10278 14.0222205519815 83 4 "Gants Hill "
10733 10267 14.0222205519815 83 4 "Gants Hill "
20748 20414 5.88417811103428 84 1 "Gloucester Road "
21254 20865 5.88417811103428 84 1 "Gloucester Road "
21483 21046 5.88417811103428 84 1 "Gloucester Road "
21883 21126 5.88417811103428 84 1 "Gloucester Road "
21913 21018 5.88417811103428 84 1 "Gloucester Road "
20774 20465 5.88417811103428 84 1 "Gloucester Road "
21369 21078 5.88417811103428 84 1 "Gloucester Road "
21622 20831 5.88417811103428 84 1 "Gloucester Road "
21538 20582 5.88417811103428 84 1 "Gloucester Road "
21665 21136 5.88417811103428 84 1 "Gloucester Road "
14186 11655 6.75443387215452 85 3 "Golders Green "
11896 14177 6.75443387215452 85 3 "Golders Green "
14980 11458 6.75443387215452 85 3 "Golders Green "
15300 10967 6.75443387215452 85 3 "Golders Green "
12766 13770 6.75443387215452 85 3 "Golders Green "
15081 10386 6.75443387215452 85 3 "Golders Green "
12753 13316 6.75443387215452 85 3 "Golders Green "
14817 10540 6.75443387215452 85 3 "Golders Green "
15239 10481 6.75443387215452 85 3 "Golders Green "
15309 10448 6.75443387215452 85 3 "Golders Green "
3140 3071 7.92683955523499 86 2 "Goldhawk Road "
2879 2971 7.92683955523499 86 2 "Goldhawk Road "
3167 3086 7.92683955523499 86 2 "Goldhawk Road "
3232 3100 7.92683955523499 86 2 "Goldhawk Road "
3356 3035 7.92683955523499 86 2 "Goldhawk Road "
3034 2972 7.92683955523499 86 2 "Goldhawk Road "
3202 3079 7.92683955523499 86 2 "Goldhawk Road "
3123 3096 7.92683955523499 86 2 "Goldhawk Road "
3298 3135 7.92683955523499 86 2 "Goldhawk Road "
3258 3013 7.92683955523499 86 2 "Goldhawk Road "
13817 13712 1.38973786808146 87 1 "Goodge Street "
15294 15514 1.38973786808146 87 1 "Goodge Street "
15115 15148 1.38973786808146 87 1 "Goodge Street "
15139 15678 1.38973786808146 87 1 "Goodge Street "
14108 14645 1.38973786808146 87 1 "Goodge Street "
13895 13688 1.38973786808146 87 1 "Goodge Street "
13936 14616 1.38973786808146 87 1 "Goodge Street "
15209 15724 1.38973786808146 87 1 "Goodge Street "
14912 15149 1.38973786808146 87 1 "Goodge Street "
14449 14887 1.38973786808146 87 1 "Goodge Street "
1273 1146 17.4349924611876 88 4 "Grange Hill "
1304 1180 17.4349924611876 88 4 "Grange Hill "
1318 1095 17.4349924611876 88 4 "Grange Hill "
1294 1115 17.4349924611876 88 4 "Grange Hill "
1284 960 17.4349924611876 88 4 "Grange Hill "
1212 1139 17.4349924611876 88 4 "Grange Hill "
1285 1165 17.4349924611876 88 4 "Grange Hill "
1262 1090 17.4349924611876 88 4 "Grange Hill "
1311 1084 17.4349924611876 88 4 "Grange Hill "
1257 1058 17.4349924611876 88 4 "Grange Hill "
14134 13472 1.66095217323704 89 1 "Great Portland St "
15420 13311 1.66095217323704 89 1 "Great Portland St "
16541 16030 1.66095217323704 89 1 "Great Portland St "
16366 15889 1.66095217323704 89 1 "Great Portland St "
15088 14663 1.66095217323704 89 1 "Great Portland St "
13378 12964 1.66095217323704 89 1 "Great Portland St "
15697 14341 1.66095217323704 89 1 "Great Portland St "
15083 14513 1.66095217323704 89 1 "Great Portland St "
15256 14764 1.66095217323704 89 1 "Great Portland St "
13981 13822 1.66095217323704 89 1 "Great Portland St "
7260 7022 15.4804899520869 90 4 "Greenford "
6644 8158 15.4804899520869 90 4 "Greenford "
7191 7324 15.4804899520869 90 4 "Greenford "
8085 6596 15.4804899520869 90 4 "Greenford "
8612 5777 15.4804899520869 90 4 "Greenford "
6445 7810 15.4804899520869 90 4 "Greenford "
7614 7555 15.4804899520869 90 4 "Greenford "
7978 6294 15.4804899520869 90 4 "Greenford "
6668 7913 15.4804899520869 90 4 "Greenford "
8628 5924 15.4804899520869 90 4 "Greenford "
53241 60650 2.99726381887257 91 1 "Green Park "
57929 63127 2.99726381887257 91 1 "Green Park "
58758 66072 2.99726381887257 91 1 "Green Park "
58713 66732 2.99726381887257 91 1 "Green Park "
56512 65605 2.99726381887257 91 1 "Green Park "
51544 56582 2.99726381887257 91 1 "Green Park "
61116 67265 2.99726381887257 91 1 "Green Park "
56600 61902 2.99726381887257 91 1 "Green Park "
58242 65946 2.99726381887257 91 1 "Green Park "
55132 63616 2.99726381887257 91 1 "Green Park "
9514 8822 11.403951181513 92 3 "Gunnersbury "
10018 9101 11.403951181513 92 3 "Gunnersbury "
10274 9459 11.403951181513 92 3 "Gunnersbury "
9708 8947 11.403951181513 92 3 "Gunnersbury "
9379 8478 11.403951181513 92 3 "Gunnersbury "
9228 8503 11.403951181513 92 3 "Gunnersbury "
9835 9133 11.403951181513 92 3 "Gunnersbury "
10067 9453 11.403951181513 92 3 "Gunnersbury "
9793 9077 11.403951181513 92 3 "Gunnersbury "
9176 8282 11.403951181513 92 3 "Gunnersbury "
6618 4526 16.9933745129587 93 4 "Hainault "
6279 5056 16.9933745129587 93 4 "Hainault "
6844 4714 16.9933745129587 93 4 "Hainault "
6641 4827 16.9933745129587 93 4 "Hainault "
6800 4553 16.9933745129587 93 4 "Hainault "
6433 4639 16.9933745129587 93 4 "Hainault "
7007 4686 16.9933745129587 93 4 "Hainault "
6731 4575 16.9933745129587 93 4 "Hainault "
6871 4734 16.9933745129587 93 4 "Hainault "
6914 4601 16.9933745129587 93 4 "Hainault "
43639 42882 8.17325341218726 94 2 "Hammersmith D&P "
48007 47651 8.17325341218726 94 2 "Hammersmith D&P "
44545 45811 8.17325341218726 94 2 "Hammersmith D&P "
45760 46374 8.17325341218726 94 2 "Hammersmith D&P "
46174 45372 8.17325341218726 94 2 "Hammersmith D&P "
38340 38853 8.17325341218726 94 2 "Hammersmith D&P "
43329 43548 8.17325341218726 94 2 "Hammersmith D&P "
44685 44360 8.17325341218726 94 2 "Hammersmith D&P "
44867 45095 8.17325341218726 94 2 "Hammersmith D&P "
44988 44699 8.17325341218726 94 2 "Hammersmith D&P "
6191 6471 4.79182562695444 95 2 "Hampstead "
6419 6882 4.79182562695444 95 2 "Hampstead "
6624 6981 4.79182562695444 95 2 "Hampstead "
6716 6972 4.79182562695444 95 2 "Hampstead "
6443 6781 4.79182562695444 95 2 "Hampstead "
5664 6029 4.79182562695444 95 2 "Hampstead "
5968 6426 4.79182562695444 95 2 "Hampstead "
5748 6092 4.79182562695444 95 2 "Hampstead "
6099 6366 4.79182562695444 95 2 "Hampstead "
6258 6590 4.79182562695444 95 2 "Hampstead "
6606 5263 11.7767271294438 96 3 "Hanger Lane "
6257 5995 11.7767271294438 96 3 "Hanger Lane "
6853 5396 11.7767271294438 96 3 "Hanger Lane "
6335 5849 11.7767271294438 96 3 "Hanger Lane "
6146 5734 11.7767271294438 96 3 "Hanger Lane "
6159 5450 11.7767271294438 96 3 "Hanger Lane "
6282 5937 11.7767271294438 96 3 "Hanger Lane "
6061 5799 11.7767271294438 96 3 "Hanger Lane "
6769 5489 11.7767271294438 96 3 "Hanger Lane "
6382 5758 11.7767271294438 96 3 "Hanger Lane "
4840 4441 9.33647594617689 97 3 "Harlesden "
4944 4743 9.33647594617689 97 3 "Harlesden "
4803 4762 9.33647594617689 97 3 "Harlesden "
5047 4742 9.33647594617689 97 3 "Harlesden "
5306 4587 9.33647594617689 97 3 "Harlesden "
4293 5125 9.33647594617689 97 3 "Harlesden "
5862 3977 9.33647594617689 97 3 "Harlesden "
4490 5533 9.33647594617689 97 3 "Harlesden "
4927 4768 9.33647594617689 97 3 "Harlesden "
4712 4767 9.33647594617689 97 3 "Harlesden "
7750 7736 16.1641121530456 98 5 "Harrow Wealdstone "
7724 8039 16.1641121530456 98 5 "Harrow Wealdstone "
7797 7990 16.1641121530456 98 5 "Harrow Wealdstone "
7949 7775 16.1641121530456 98 5 "Harrow Wealdstone "
7886 7540 16.1641121530456 98 5 "Harrow Wealdstone "
7877 7728 16.1641121530456 98 5 "Harrow Wealdstone "
8639 8170 16.1641121530456 98 5 "Harrow Wealdstone "
8216 7520 16.1641121530456 98 5 "Harrow Wealdstone "
8432 7594 16.1641121530456 98 5 "Harrow Wealdstone "
8649 7741 16.1641121530456 98 5 "Harrow Wealdstone "
14452 15536 15.7448311748887 99 5 "Harrow On The Hill "
14886 16331 15.7448311748887 99 5 "Harrow On The Hill "
15009 16175 15.7448311748887 99 5 "Harrow On The Hill "
15528 16963 15.7448311748887 99 5 "Harrow On The Hill "
15427 16581 15.7448311748887 99 5 "Harrow On The Hill "
14375 15186 15.7448311748887 99 5 "Harrow On The Hill "
14927 16146 15.7448311748887 99 5 "Harrow On The Hill "
14545 15601 15.7448311748887 99 5 "Harrow On The Hill "
14911 16037 15.7448311748887 99 5 "Harrow On The Hill "
15124 15820 15.7448311748887 99 5 "Harrow On The Hill "
4973 5747 7.41520258690694 100 2 "Wood Lane "
5057 5410 7.41520258690694 100 2 "Wood Lane "
5257 5842 7.41520258690694 100 2 "Wood Lane "
5409 6153 7.41520258690694 100 2 "Wood Lane "
5978 6093 7.41520258690694 100 2 "Wood Lane "
5011 5442 7.41520258690694 100 2 "Wood Lane "
5787 6485 7.41520258690694 100 2 "Wood Lane "
5519 5947 7.41520258690694 100 2 "Wood Lane "
5710 6186 7.41520258690694 100 2 "Wood Lane "
5621 6014 7.41520258690694 100 2 "Wood Lane "
124860 127920 0 101 1 "Kings Cross LU "
126520 133480 0 101 1 "Kings Cross LU "
124580 138560 0 101 1 "Kings Cross LU "
126180 143110 0 101 1 "Kings Cross LU "
144960 152400 0 101 1 "Kings Cross LU "
126910 128510 0 101 1 "Kings Cross LU "
135860 137840 0 101 1 "Kings Cross LU "
138790 142090 0 101 1 "Kings Cross LU "
139840 145570 0 101 1 "Kings Cross LU "
142830 153190 0 101 1 "Kings Cross LU "
14052 11672 9.2254085389669 102 3 "Hendon Central "
12392 14196 9.2254085389669 102 3 "Hendon Central "
14285 12414 9.2254085389669 102 3 "Hendon Central "
14329 12117 9.2254085389669 102 3 "Hendon Central "
14384 11486 9.2254085389669 102 3 "Hendon Central "
13371 12174 9.2254085389669 102 3 "Hendon Central "
14428 12624 9.2254085389669 102 3 "Hendon Central "
14065 12059 9.2254085389669 102 3 "Hendon Central "
13066 13031 9.2254085389669 102 3 "Hendon Central "
14251 11340 9.2254085389669 102 3 "Hendon Central "
6300 5081 14.330434150249 103 5 "High Barnet "
6272 5280 14.330434150249 103 5 "High Barnet "
6147 4997 14.330434150249 103 5 "High Barnet "
6235 5265 14.330434150249 103 5 "High Barnet "
6563 5234 14.330434150249 103 5 "High Barnet "
6131 4871 14.330434150249 103 5 "High Barnet "
6407 4950 14.330434150249 103 5 "High Barnet "
6233 4860 14.330434150249 103 5 "High Barnet "
6382 5005 14.330434150249 103 5 "High Barnet "
6458 4909 14.330434150249 103 5 "High Barnet "
27026 27591 12.3344741673733 104 2 "Highbury "
27284 28800 12.3344741673733 104 2 "Highbury "
28324 28643 12.3344741673733 104 2 "Highbury "
27786 29072 12.3344741673733 104 2 "Highbury "
30149 30550 12.3344741673733 104 2 "Highbury "
26295 26684 12.3344741673733 104 2 "Highbury "
34628 37915 12.3344741673733 104 2 "Highbury "
28410 28242 12.3344741673733 104 2 "Highbury "
28534 29092 12.3344741673733 104 2 "Highbury "
29757 30346 12.3344741673733 104 2 "Highbury "
6753 9755 5.48703082476264 105 3 "Highgate "
7447 9566 5.48703082476264 105 3 "Highgate "
9359 8124 5.48703082476264 105 3 "Highgate "
8447 8671 5.48703082476264 105 3 "Highgate "
7076 9962 5.48703082476264 105 3 "Highgate "
6374 9334 5.48703082476264 105 3 "Highgate "
8394 8542 5.48703082476264 105 3 "Highgate "
8902 7801 5.48703082476264 105 3 "Highgate "
8906 7849 5.48703082476264 105 3 "Highgate "
7981 8500 5.48703082476264 105 3 "Highgate "
18631 19230 5.81366433502205 106 1 "High Street Kens "
19454 19189 5.81366433502205 106 1 "High Street Kens "
20688 20698 5.81366433502205 106 1 "High Street Kens "
20774 20861 5.81366433502205 106 1 "High Street Kens "
20325 20817 5.81366433502205 106 1 "High Street Kens "
18162 18448 5.81366433502205 106 1 "High Street Kens "
19436 19546 5.81366433502205 106 1 "High Street Kens "
20605 20803 5.81366433502205 106 1 "High Street Kens "
20364 20864 5.81366433502205 106 1 "High Street Kens "
20663 21338 5.81366433502205 106 1 "High Street Kens "
2809 2670 22.7677376453832 107 6 "Hillingdon "
3010 2623 22.7677376453832 107 6 "Hillingdon "
3019 2624 22.7677376453832 107 6 "Hillingdon "
3003 2600 22.7677376453832 107 6 "Hillingdon "
2719 2620 22.7677376453832 107 6 "Hillingdon "
2776 2416 22.7677376453832 107 6 "Hillingdon "
3081 2623 22.7677376453832 107 6 "Hillingdon "
2915 2531 22.7677376453832 107 6 "Hillingdon "
2773 2816 22.7677376453832 107 6 "Hillingdon "
3013 2602 22.7677376453832 107 6 "Hillingdon "
57747 62492 1.5696932950848 108 1 "Holborn "
62950 68188 1.5696932950848 108 1 "Holborn "
62711 68314 1.5696932950848 108 1 "Holborn "
62468 71334 1.5696932950848 108 1 "Holborn "
58466 69481 1.5696932950848 108 1 "Holborn "
57232 61632 1.5696932950848 108 1 "Holborn "
61514 67598 1.5696932950848 108 1 "Holborn "
66618 70277 1.5696932950848 108 1 "Holborn "
64603 68930 1.5696932950848 108 1 "Holborn "
62635 69664 1.5696932950848 108 1 "Holborn "
5392 5134 6.38291613110163 109 2 "Holland Park "
5515 5388 6.38291613110163 109 2 "Holland Park "
5775 5356 6.38291613110163 109 2 "Holland Park "
5656 5328 6.38291613110163 109 2 "Holland Park "
5340 5208 6.38291613110163 109 2 "Holland Park "
5242 5070 6.38291613110163 109 2 "Holland Park "
5580 5455 6.38291613110163 109 2 "Holland Park "
5373 5050 6.38291613110163 109 2 "Holland Park "
5515 5238 6.38291613110163 109 2 "Holland Park "
5751 5472 6.38291613110163 109 2 "Holland Park "
10088 10367 2.53880456936634 110 2 "Holloway Road "
11370 11387 2.53880456936634 110 2 "Holloway Road "
11232 11089 2.53880456936634 110 2 "Holloway Road "
11065 10845 2.53880456936634 110 2 "Holloway Road "
10228 9754 2.53880456936634 110 2 "Holloway Road "
10772 10556 2.53880456936634 110 2 "Holloway Road "
14767 15873 2.53880456936634 110 2 "Holloway Road "
11055 10857 2.53880456936634 110 2 "Holloway Road "
10895 10796 2.53880456936634 110 2 "Holloway Road "
10635 10158 2.53880456936634 110 2 "Holloway Road "
3374 3222 23.767166240136 111 6 "Hornchurch "
3404 3289 23.767166240136 111 6 "Hornchurch "
3473 3302 23.767166240136 111 6 "Hornchurch "
3446 3228 23.767166240136 111 6 "Hornchurch "
3247 3068 23.767166240136 111 6 "Hornchurch "
